3789291	1438,1438,1438,1438,1438,1438,1438,1438,1439,1439,1440,1440,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1441,1440,1440,1440,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1444,1443,1444,1444,1444,1445,1445,1445,1445,1445,1446,1446,1446,1447,1447,1447,1447,1447,1447,1447,1449,1449,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1451,1451,1451,1451,1451,1451,1451,1451,1451,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1449,1450,1450,1450,1450,1450,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1451,1453,1453,1453,1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455
3817911	829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,829,832,832,832,832,832,832,832,832,832,832,832,832,832,832,837,837,837,837,835,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,841,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,843,844,843,843,844,843,843,843,843,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,845,845,845,845,845,845,845,845,845,845,846,846,846,847,847,847,847,847,847,847,847,847,846,846,846,846,846,846,846,845,845,845,845,845,844,845,845,845,845,845,844,844,844,844,844,844,845,845,845,844,845,845,845,851,851,851,851,851,851,852,852,851,852,852,856,856,858,859,859,858,858,857,857,856,858,858,858,860,860,860,860,860,860,860,860,859,860,860,864,864,864,865,865,865,865,864,865,865
3828311	372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,373,373,373,373,373,373,373,373,373,373,373,373,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,375,375,375,375,375,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,375,375,375,375,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,379,379,379,379,380,380,380,382,382,382,382,382,382,382,382,383,383,383,383,383,383,384,385,385,385,385,385,385,385,385,385,385,385,387,387,387,387,387,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
3833041	306,306,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,307,307,307,307,307,307,307,307,308,308,309,309,309,311,311,311,311,311,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,313,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,315,315,315,316,316,316,316,316,316,316,316,317,318,318,318,318,318,318,318,318,318,319,319,319,319,319,319,319,319,319,317,317,317,317,318,318,318,318,318,319,321,322,322,322,323,324,325,326,327,328,328,328,328,328,328,328,329,329,329,329,329,329,329,329,329,329,329,329,330,330,330,330,331,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,331,331,331,331,331,331,331,331,332,332,332,333,333,333,334,334,334,334,334,334,335,335,337,338,339,339,339,339,339,339,339,339,339,339,341,341,341,341,341,340,340,340,340,340,340,340,340,341,341,341,341,342,342,342,342
3833671	322,322,322,322,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,324,324,324,324,324,325,325,325,325,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,327,329,329,329,329,329,329,329,329,329,329,329,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,332,332,332,332,332,332,332,332,333,333,334,334,334,334,334,335,335,335,334,334,337,338,337,338,338,338,338,338,338,337,338,338,338,337,336,337,337,336,337,337,337,337,336,336,336,336,337,336,336,338,338,339,339,339,339,339,339,339,339,339,339,338,339,339,339,339,339,340,340,340,340,341,341,340,340,341,341,341,341,341,341,341,341,341,341,341,341,341,340,342
3836781	1211,1211,1211,1211,1211,1211,1217,1217,1217,1217,1217,1217,1217,1217,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1222,1222,1222,1222,1222,1222,1221,1223,1223,1223,1223,1223,1223,1223,1230,1230,1230,1230,1230,1233,1233,1233,1233,1233,1233,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1239,1238,1238,1238,1238,1238,1252,1252,1252,1252,1252,1252,1252,1252,1250,1250,1258,1258,1258,1258,1258,1258,1261,1260,1260,1260,1266,1265,1265,1265,1265,1271,1271,1271,1271,1271,1271,1271,1271,1271,1272,1272,1272,1272,1272,1272,1272,1272,1271,1271,1271,1276,1276,1278,1278,1278,1278,1278,1278,1278,1278,1278,1281,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1282,1288,1288,1288,1288,1288,1288,1288,1288,1290,1290,1290,1290,1290,1290,1290,1290,1290,1290,1289,1289,1289,1289,1298,1298,1298,1298,1298,1299,1299,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1297,1297,1297,1297,1297,1297,1296,1296,1296,1296,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1301,1304,1304,1304,1304,1304,1303,1303,1302,1304,1304,1304,1303,1302,1301,1301,1302,1302,1302,1302,1302,1302,1302,1302,1302
3841961	299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,300,300,300,300,300,300,300,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,303,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,302,301,301,301,301,301,299,300,300,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,301,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
3846181	55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,57,57,57,57,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
3853071	1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1882,1883,1894,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1899,1905,1905,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1904,1905,1905,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1912,1913,1913,1913,1913,1913,1913,1913,1913,1913,1914,1914,1913,1913,1913,1913,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1916,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1924,1924,1935,1935,1935,1936,1936,1936,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1944,1944,1944,1944,1943,1943,1943,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1945,1949,1949,1949,1949,1949,1949,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1951,1950,1950,1950,1949,1949,1963,1963,1963,1963,1963,1963,1963,1963,1966,1966,1967,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1971,1971,1971,1971,1971,1971,1971,1971,1971,1972,1973,1973,1973,1973,1973,1972,1972,1972,1972,1975,1975,1975,1975,1975,1975,1975,1975,1976,1976,1976,1976
3895231	183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,185,185,186,187,187,187,187,187,187,187,187,187,187,188,188,188,188,188,188,186,186,186,186,186,186,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,180,180,181,182,182,183,183,183,184,184,184,184,184,184,184,183,183,184,184,184,184,184,185,185,185,185,185,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,186,186,186,186,186,186,186,186,187,187,187,187,188,188,188,188,188,188,188,188,188,188,188,188,188,188,189,189,189,189,189,190,190,190,190,190,191,192,192,192,192,192,192,192,192,192,193,194,194,194,194,194,194,194,194,194,194
3916251	1149,1149,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1150,1150,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1153,1153,1153,1153,1153,1153,1153,1153,1153,1152,1152,1152,1152,1152,1152,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1159,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1164,1164,1164,1164,1164,1163,1163,1163,1163,1163,1163,1163,1163,1163,1163,1161,1161,1161,1161,1161,1162,1162,1162,1162,1162,1163,1164,1164,1164,1164,1165,1165,1165,1165,1165,1165
3925681	425,425,425,425,425,425,425,425,425,425,425,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,428,428,429,429,429,429,429,429,429,429,429,430,431,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,436,436,436,436,436,436,436,436,436,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,440,441,441,442,442
3935601	614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,616,616,617,617,617,617,617,617,617,617,617,620,620,620,621,621,627,629,629,629,629,629,629,629,629,636,639,639,639,639,639,639,639,639,639,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,661,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,663,663,663,663,663,663,663,663,663,663,663,663,663,665,682
3975731	242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,244,244,244,244,244,244,244,244,244,245,245,245,245,245,245,245,245,245,245,245,245,245,245,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246
3989301	1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1078,1078,1078,1078,1078,1078,1078,1078,1081,1081,1081,1081,1081,1081,1081,1080,1083,1083,1084,1084,1084,1084,1086,1086,1087,1087,1087,1087,1087,1090,1090,1090,1090,1090,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1090,1090,1090,1090,1090,1090,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1098,1098,1098,1098,1098,1098,1098,1099,1102,1102,1103,1104,1104,1104,1106,1106,1106,1106,1106,1106,1106,1106,1107,1112,1112,1114,1114,1114,1114,1114,1118,1118,1118,1118,1118,1118,1118,1118,1118,1120,1121,1124,1124,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1127,1127,1127,1127,1126,1127,1127,1127,1127,1127,1128,1128,1128,1129,1129,1130,1130,1130,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1134,1134,1135,1136,1136,1137,1137,1136,1138,1138,1138,1140,1140,1140,1140,1140,1140,1140,1140,1140,1142,1142,1142,1142,1142,1143,1143,1143,1144,1144,1144,1144,1144,1144,1144,1145,1145,1145,1146,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1149,1149,1149,1150,1150,1151,1151,1151,1151,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150
3996841	184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186
4007851	224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,223,223,223,223,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
4033821	220,220,220,220,220,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,222,222,222,223,223,223,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,224,224,224,224,225,225,224,224,224,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,224,225,225,225,225,225,225,225,225,226,226,226,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,220,220,221,221,221,221,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,221,221,221,221,221,221,221,221,221,221,221,222,222,222
4053431	2030,2030,2029,2029,2029,2029,2030,2029,2029,2029,2029,2029,2030,2029,2029,2030,2035,2034,2038,2038,2038,2038,2038,2036,2036,2036,2037,2037,2040,2039,2039,2040,2040,2040,2039,2039,2040,2039,2039,2038,2042,2043,2043,2042,2042,2042,2043,2041,2044,2044,2043,2043,2043,2043,2050,2048,2048,2048,2048,2054,2054,2053,2052,2055,2057,2057,2057,2057,2057,2057,2063,2062,2066,2067,2067,2067,2067,2066,2066,2066,2077,2077,2077,2077,2077,2077,2078,2099,2111,2112,2112,2111,2112,2111,2111,2130,2130,2129,2130,2129,2130,2130,2137,2139,2145,2146,2146,2145,2145,2145,2145,2149,2151,2151,2151,2151,2152,2151,2151,2152,2150,2150,2150,2151,2150,2150,2150,2151,2152,2152,2153,2151,2151,2151,2151,2151,2162,2162,2162,2162,2162,2162,2162,2163,2162,2159,2159,2158,2158,2172,2173,2173,2172,2171,2170,2170,2170,2170,2170,2170,2169,2175,2175,2175,2177,2177,2177,2178,2181,2180,2180,2180,2180,2181,2181,2181,2181,2182,2181,2181,2182,2182,2181,2180,2181,2181,2180,2188,2187,2186,2187,2188,2187,2187,2190,2192,2192,2192,2193,2193,2191,2191,2192,2192,2191,2190,2191,2190,2190,2187,2188,2187,2188,2188,2187,2188,2187,2189,2189,2191,2191,2191,2191,2191,2192,2191,2191,2192,2192,2193
4053671	2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,1987,1987,1987,1987,1987,1987,1987,1987,1988,1988,1981,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1932,1932,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1886,1886,1885,1885,1885,1885,1885,1885,1886,1886,1885,1885,1885,1872,1872,1855,1855,1808,1805,1805,1805,1805,1805,1805,1797,1797,1788,1780,1773,1738,1738,1739,1739,1739,1739,1739,1734,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1713,1707,1707,1707,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1673,1653,1653,1644,1643,1643,1643,1643,1643,1643,1642
4089361	48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53
4116961	1163,1163,1163,1163,1163,1172,1172,1173,1173,1173,1173,1173,1173,1173,1172,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,1171,1176,1176,1176,1174,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1172,1172,1172,1172,1176,1176,1176,1176,1176,1176,1176,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1177,1176,1176,1176,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1181,1181,1181,1181,1181,1181,1181,1181,1181,1191,1190,1187,1187,1187,1187,1187,1186,1186,1186,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1184,1183,1183,1183,1183,1183,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1181,1181,1181,1181,1181,1181,1181,1181,1181,1181,1180,1180,1180,1180,1179,1179,1179,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1201,1201,1201,1201,1201,1201,1201,1201,1201
4122211	266,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,268,268,268,270,270,270,270,270,270,270,270,270,270,270,270,270,270,271,271,271,271,272,272,272,272,272,273,274,274,275,276,276,276,276,276,276,276,276,276,276,276,276,277,277,277,277,277,277,277,277,277,277,277,276,276,276,276,276,276,276,276,277,277,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,279,279,279,279,280,280,280,281,280,280,281,281,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,283,280,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,278,278,278,278,278,278,278,281,281,281,281,281,281,281,281,281,281,281,281,282,282,282,282,282,282,282,282,282,282,282,282,278,278,278,279,275,275,275,275,275,275,275,276,276,276,276,276
4122711	376,376,376,376,376,376,376,376,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,381,381,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,382,382,382,382,382,382,383,383,383,383,383
4125691	2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2505,2503,2503,2503,2503,2503,2503,2503,2503,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2503,2503,2503,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2501,2501,2501,2501,2501,2501,2501,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2499,2499,2499,2499,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2501,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504,2504
